Identifier,Evaluation,True,2-Norm for Adv.-Image,Class
DeepFool,5096,False,1.4418416023254395,4
DeepFool,260,False,0.31065937876701355,8
DeepFool,9302,False,1.0516090393066406,7
DeepFool,9693,False,0.0,6
DeepFool,9591,fail,3.589043140411377,6
DeepFool,1105,False,0.06037638336420059,9
DeepFool,668,False,2.3032467365264893,4
DeepFool,9997,False,0.8084510564804077,4
DeepFool,591,False,0.0,8
DeepFool,6410,False,0.0,8
DeepFool,5563,False,0.0,7
DeepFool,1558,False,1.5273535251617432,0
DeepFool,599,False,0.5285491943359375,9
DeepFool,878,False,0.0,8
DeepFool,4932,fail,4.39600133895874,8
DeepFool,4734,False,0.0,2
DeepFool,2934,False,0.7938891649246216,9
DeepFool,7372,False,0.0,5
DeepFool,632,False,0.42088988423347473,2
DeepFool,7961,False,0.0,8
DeepFool,6972,False,0.5177003741264343,8
DeepFool,4501,False,0.0,3
DeepFool,70,fail,3.1746466159820557,3
DeepFool,6557,False,0.683560311794281,0
DeepFool,4922,False,0.0,8
DeepFool,2437,False,0.0,2
DeepFool,6132,False,0.0,2
DeepFool,4204,False,0.0,2
DeepFool,306,False,0.0,2
DeepFool,1469,False,0.0,3
DeepFool,2743,False,0.0,5
DeepFool,3152,fail,4.076265335083008,5
DeepFool,7439,False,0.0,7
DeepFool,7848,False,0.0,2
DeepFool,2869,False,0.0,8
DeepFool,6971,False,2.3451342582702637,0
DeepFool,5452,fail,3.5824294090270996,0
DeepFool,9247,False,1.986608624458313,6
DeepFool,9425,False,0.8205798268318176,0
DeepFool,9386,False,0.513615071773529,9
DeepFool,4717,fail,3.9567830562591553,9
DeepFool,7608,False,2.9119246006011963,1
DeepFool,3142,False,0.0,2
DeepFool,3747,fail,3.6354620456695557,2
DeepFool,6991,False,0.0,5
DeepFool,3104,False,0.0,3
DeepFool,9222,fail,4.339996814727783,3
DeepFool,7450,False,0.0,8
DeepFool,4603,fail,5.036962032318115,8
DeepFool,7316,False,0.9458976984024048,4
DeepFool,3292,False,1.777068018913269,7
DeepFool,8321,False,1.7358521223068237,7
DeepFool,5564,False,0.09231824427843094,4
DeepFool,6266,False,0.0,2
DeepFool,3058,False,1.7821266651153564,6
DeepFool,5917,fail,4.932761192321777,6
DeepFool,5445,False,0.0,5
DeepFool,4664,False,0.0,3
DeepFool,3173,False,1.646606206893921,6
DeepFool,621,False,0.0,8
DeepFool,3365,False,0.0,6
DeepFool,6257,False,0.575819730758667,5
DeepFool,3131,False,0.0,3
DeepFool,2495,False,0.0,2
DeepFool,6323,False,2.874028205871582,4
DeepFool,9697,False,0.0,3
DeepFool,4048,True,1.3360213041305542,0
DeepFool,3069,False,2.4690964221954346,4
DeepFool,4244,False,0.0,3
DeepFool,2849,False,0.0,8
DeepFool,9298,False,0.4965498447418213,5
DeepFool,5906,False,0.4470398724079132,7
DeepFool,3967,False,0.0,9
DeepFool,2110,False,0.27454903721809387,2
DeepFool,9526,fail,3.288241147994995,2
DeepFool,1733,False,2.60929274559021,6
DeepFool,1073,False,0.36900535225868225,5
DeepFool,1331,False,0.0,5
DeepFool,1881,False,0.04016057029366493,9
DeepFool,6864,False,0.0,8
DeepFool,6248,False,0.0,8
DeepFool,2079,False,1.0186699628829956,6
DeepFool,2862,False,0.0,8
DeepFool,7810,False,1.4055589437484741,0
DeepFool,4030,False,0.0,9
DeepFool,3502,False,0.0,8
DeepFool,2901,False,0.25819259881973267,4
DeepFool,1163,False,1.4638766050338745,4
DeepFool,6655,False,0.0,9
DeepFool,9028,False,0.0,9
DeepFool,1610,fail,3.450831890106201,9
DeepFool,4182,False,0.0,9
DeepFool,600,False,1.4689624309539795,6
DeepFool,6060,fail,3.924750804901123,6
DeepFool,1665,False,2.3211147785186768,4
DeepFool,5537,False,0.0,9
DeepFool,5926,True,1.5083121061325073,4
DeepFool,431,False,0.0,8
DeepFool,844,True,0.0,8
DeepFool,9905,True,0.0,3
PGD,5096,False,2.407414436340332,4
PGD,260,False,2.7288496494293213,8
PGD,9302,False,2.417041063308716,7
