Identifier,Evaluation,True,2-Norm for Adv.-Image,Class
Unknown,4106,False,0.7095086574554443,3
Unknown,9323,False,0.6716189980506897,7
Unknown,4958,False,0.6988143920898438,0
Unknown,2280,True,0.0,3
Unknown,307,False,0.6834833025932312,7
Unknown,3147,False,0.6927354335784912,9
Unknown,5741,False,0.6729000210762024,4
Unknown,7504,False,0.705497145652771,7
Unknown,1264,False,0.659345269203186,4
Unknown,2403,False,0.6980046033859253,0
Unknown,6385,False,0.6858481764793396,5
Unknown,7113,False,0.680947482585907,6
Unknown,1083,False,0.6691676378250122,1
Unknown,8143,False,0.6873610615730286,6
Unknown,1252,False,0.6995651125907898,5
Unknown,5169,False,0.651119589805603,4
Unknown,1552,False,0.6565371751785278,4
Unknown,9191,False,0.7191070914268494,2
Unknown,9320,False,0.6549371480941772,4
Unknown,6446,False,0.7092499732971191,2
Unknown,4739,False,0.6813817620277405,0
Unknown,5107,False,0.6840968132019043,7
Unknown,6483,False,0.7012579441070557,5
Unknown,2961,False,0.6844514608383179,7
Unknown,3866,False,0.6743602752685547,1
Unknown,1099,False,0.6802307367324829,6
Unknown,2221,False,0.6638524532318115,1
Unknown,5848,False,0.6498306393623352,1
Unknown,965,True,0.0,6
Unknown,6330,False,0.6939990520477295,2
Unknown,6512,False,0.6969804763793945,9
Unknown,202,False,0.6699051260948181,1
Unknown,9945,False,0.6950695514678955,9
Unknown,7007,False,0.6976808905601501,2
Unknown,7699,False,0.6987606287002563,0
Unknown,1474,False,0.6869349479675293,8
Unknown,3784,False,0.6641167402267456,1
Unknown,8602,False,0.6928554773330688,2
Unknown,3243,False,0.6787841320037842,0
Unknown,9089,False,0.6839918494224548,9
Unknown,2053,False,0.6668558716773987,4
Unknown,637,False,0.7229335904121399,3
Unknown,809,False,0.6595163941383362,1
Unknown,1553,False,0.6764988899230957,9
Unknown,3128,False,0.694691002368927,2
Unknown,3910,False,0.7347476482391357,3
Unknown,5093,False,0.6618000268936157,1
Unknown,7696,False,0.6532564163208008,4
Unknown,9372,False,0.7031500339508057,5
