Identifier,Evaluation,True,2-Norm for Adv.-Image,Class
Unknown,4106,False,0.517160177230835,3
Unknown,9323,False,0.47952789068222046,7
Unknown,4958,False,0.5204329490661621,0
Unknown,2280,True,0.0,3
Unknown,307,False,0.47213974595069885,7
Unknown,3147,False,0.500268816947937,9
Unknown,5741,False,0.5186772346496582,4
Unknown,7504,False,0.5234067440032959,7
Unknown,1264,False,0.43328168988227844,4
Unknown,2403,False,0.5234214663505554,0
Unknown,6385,False,0.5337356328964233,5
Unknown,7113,False,0.5104761719703674,6
Unknown,1083,False,0.40544596314430237,1
Unknown,8143,False,0.5271748900413513,6
Unknown,1252,False,0.5216698050498962,5
Unknown,5169,False,0.4534646272659302,4
Unknown,1552,False,0.4497465491294861,4
Unknown,9191,False,0.5552701950073242,2
Unknown,9320,False,0.47493380308151245,4
Unknown,6446,False,0.5374621152877808,2
Unknown,4739,False,0.5439391136169434,0
Unknown,5107,False,0.5273729562759399,7
Unknown,6483,False,0.47555240988731384,5
Unknown,2961,False,0.5145454406738281,7
Unknown,3866,False,0.48592641949653625,1
Unknown,1099,False,0.4710558354854584,6
Unknown,2221,False,0.43295857310295105,1
Unknown,5848,False,0.3765873610973358,1
Unknown,965,True,0.0,6
Unknown,6330,False,0.5768865346908569,2
Unknown,6512,False,0.5564290285110474,9
Unknown,202,False,0.34934931993484497,1
Unknown,9945,False,0.4898562431335449,9
Unknown,7007,False,0.52271968126297,2
Unknown,7699,False,0.5281225442886353,0
Unknown,1474,False,0.5384982228279114,8
Unknown,3784,False,0.334017813205719,1
Unknown,8602,False,0.566600501537323,2
Unknown,3243,False,0.5073753595352173,0
Unknown,9089,False,0.4826172888278961,9
Unknown,2053,True,0.4282236695289612,4
Unknown,637,False,0.5444334149360657,3
Unknown,809,False,0.3464929163455963,1
Unknown,1553,True,0.48251378536224365,9
Unknown,3128,False,0.5316196084022522,2
Unknown,3910,False,0.5346311926841736,3
Unknown,5093,False,0.49711596965789795,1
Unknown,7696,False,0.4738665223121643,4
Unknown,9372,False,0.5253084897994995,5
Unknown,8286,False,0.40084147453308105,1
Unknown,7224,False,0.5164437294006348,9
Unknown,3727,False,0.5505131483078003,8
Unknown,7697,False,0.4550303816795349,9
Unknown,2562,False,0.44068026542663574,6
Unknown,7887,False,0.5315017700195312,0
Unknown,1686,False,0.4465528130531311,8
Unknown,1876,False,0.3516550064086914,1
Unknown,2893,False,0.5277462601661682,3
Unknown,1864,False,0.4493013024330139,4
Unknown,7150,False,0.48166149854660034,1
Unknown,3261,False,0.5707924365997314,3
Unknown,5335,False,0.46928614377975464,4
Unknown,6335,False,0.4980206787586212,7
Unknown,7428,False,0.5521207451820374,8
Unknown,8590,False,0.5024800896644592,9
Unknown,1930,False,0.5526760816574097,2
Unknown,5431,False,0.39549142122268677,1
Unknown,3152,False,0.33795520663261414,1
Unknown,899,False,0.5385622382164001,8
Unknown,613,False,0.4882698655128479,2
Unknown,4837,False,0.48278817534446716,7
Unknown,442,False,0.5169426202774048,3
Unknown,7445,False,0.5012319087982178,7
Unknown,601,False,0.4402247667312622,8
Unknown,4807,True,0.0,8
Unknown,52,False,0.5154042840003967,5
Unknown,7100,False,0.5518373847007751,2
Unknown,3123,False,0.43030449748039246,4
Unknown,5404,False,0.4602552354335785,9
Unknown,9121,False,0.3652783930301666,1
Unknown,9683,False,0.42897820472717285,4
Unknown,5997,False,0.5299111604690552,5
Unknown,3499,False,0.5013594627380371,8
Unknown,1733,False,0.514072597026825,6
Unknown,887,False,0.5300673842430115,3
Unknown,4832,False,0.4324055314064026,6
Unknown,5242,False,0.4524683356285095,9
Unknown,8304,False,0.5138166546821594,7
Unknown,3448,False,0.5265895128250122,3
Unknown,8622,False,0.46952563524246216,6
Unknown,3011,False,0.5295864343643188,7
Unknown,5745,False,0.403909295797348,7
Unknown,5365,False,0.5261874794960022,7
Unknown,2659,False,0.38034096360206604,4
Unknown,6006,False,0.45726338028907776,7
Unknown,2789,False,0.3617148697376251,1
Unknown,9448,False,0.5193512439727783,7
Unknown,4590,False,0.4861539900302887,4
Unknown,9621,False,0.5134479999542236,0
Unknown,3558,True,0.0,5
DIFGSM,4106,False,0.4814149737358093,3
DIFGSM,9323,False,0.5195990204811096,7
DIFGSM,4958,False,0.5463945865631104,0
DIFGSM,2280,True,0.0,3
DIFGSM,307,False,0.49160057306289673,7
DIFGSM,3147,False,0.5256079435348511,9
DIFGSM,5741,False,0.49643734097480774,4
DIFGSM,7504,False,0.5400173664093018,7
DIFGSM,1264,False,0.45999404788017273,4
DIFGSM,2403,False,0.572745680809021,0
DIFGSM,6385,False,0.5214962363243103,5
DIFGSM,7113,False,0.5019704103469849,6
DIFGSM,1083,False,0.43150749802589417,1
DIFGSM,8143,False,0.5533837676048279,6
DIFGSM,1252,False,0.5343436598777771,5
DIFGSM,5169,False,0.5040990710258484,4
DIFGSM,1552,False,0.43468984961509705,4
DIFGSM,9191,False,0.5245926380157471,2
DIFGSM,9320,False,0.4611998498439789,4
DIFGSM,6446,False,0.5799006819725037,2
DIFGSM,4739,False,0.5440949201583862,0
DIFGSM,5107,False,0.4903910160064697,7
DIFGSM,6483,False,0.5167120099067688,5
DIFGSM,2961,False,0.5159348845481873,7
DIFGSM,3866,False,0.41551849246025085,1
DIFGSM,1099,False,0.48594266176223755,6
DIFGSM,2221,False,0.4588010013103485,1
DIFGSM,5848,False,0.4692876636981964,1
DIFGSM,965,True,0.0,6
DIFGSM,6330,False,0.5595048666000366,2
DIFGSM,6512,False,0.5338139533996582,9
DIFGSM,202,False,0.47119879722595215,1
DIFGSM,9945,False,0.5252842903137207,9
DIFGSM,7007,False,0.5344364047050476,2
DIFGSM,7699,False,0.5351654887199402,0
DIFGSM,1474,False,0.4897911250591278,8
DIFGSM,3784,False,0.44174399971961975,1
DIFGSM,8602,False,0.5700883865356445,2
