Identifier,Evaluation,True,2-Norm for Adv.-Image,Class
DeepFool,2772,False,0.9802500605583191,5
DeepFool,1954,False,0.29384228587150574,5
DeepFool,5980,False,1.2607150077819824,0
DeepFool,1662,fail,1.9505456686019897,0
DeepFool,779,fail,1.6315745115280151,0
DeepFool,8976,fail,1.4929192066192627,0
DeepFool,6064,False,1.0852854251861572,2
DeepFool,640,False,1.0094012022018433,1
DeepFool,5915,fail,2.6673333644866943,1
DeepFool,929,fail,2.697064161300659,1
DeepFool,9834,False,0.03399820998311043,8
DeepFool,8653,False,0.7661594748497009,5
DeepFool,9960,False,1.002528429031372,4
DeepFool,1391,False,0.17234811186790466,4
DeepFool,1057,True,1.3281313180923462,4
DeepFool,5033,fail,1.7513813972473145,4
DeepFool,6791,False,0.9923055768013,7
DeepFool,1978,fail,1.4133297204971313,7
DeepFool,1262,fail,1.9571975469589233,7
DeepFool,366,False,1.0409297943115234,6
DeepFool,8677,False,1.364181399345398,6
DeepFool,7028,fail,2.045680522918701,6
DeepFool,8117,fail,2.50734806060791,6
DeepFool,1829,fail,2.2839503288269043,6
DeepFool,8683,fail,2.078103542327881,6
DeepFool,1164,True,0.7783514857292175,7
DeepFool,7580,False,0.5103781819343567,9
DeepFool,3536,False,0.6338210105895996,0
DeepFool,2358,True,0.8180555105209351,1
DeepFool,2525,False,0.18610785901546478,5
DeepFool,2012,fail,1.5554652214050293,5
DeepFool,9163,False,0.6216501593589783,3
DeepFool,1573,False,0.457133024930954,8
DeepFool,9498,fail,2.2376623153686523,8
DeepFool,8904,fail,1.6299715042114258,8
DeepFool,5416,fail,1.4998620748519897,8
DeepFool,7445,False,1.328235387802124,7
DeepFool,3519,False,0.485360324382782,8
DeepFool,9952,fail,1.7496095895767212,8
DeepFool,9139,False,0.0,8
DeepFool,2056,False,0.6112827658653259,8
DeepFool,7079,False,1.14678955078125,7
DeepFool,8153,fail,1.753731369972229,7
DeepFool,8488,False,1.3370782136917114,1
DeepFool,5810,fail,2.0591676235198975,1
DeepFool,3412,False,1.0945812463760376,0
DeepFool,6439,fail,1.5571045875549316,0
DeepFool,9638,False,0.3379058539867401,9
DeepFool,9229,False,1.0864108800888062,3
DeepFool,2354,fail,2.4404139518737793,3
DeepFool,9413,False,1.3059272766113281,7
DeepFool,371,fail,1.7292940616607666,7
DeepFool,3019,fail,2.0432286262512207,7
DeepFool,8228,False,1.3481793403625488,0
DeepFool,8901,fail,1.4493216276168823,0
DeepFool,9733,False,0.13702136278152466,9
DeepFool,3549,False,0.0,3
